[38/800] Game 43: 1/2-1/2, 131 positions, 92.1s, 1.4 moves/s
[39/800] Game 40: 0-1, 152 positions, 104.6s, 1.5 moves/s
[40/800] Game 38: 1-0, 165 positions, 120.5s, 1.4 moves/s
[41/800] Game 42: 0-1, 142 positions, 111.0s, 1.3 moves/s
[42/800] Game 39: 0-1, 154 positions, 120.1s, 1.3 moves/s
[43/800] Game 48: 0-1, 126 positions, 97.4s, 1.3 moves/s
[44/800] Game 41: 1-0, 165 positions, 121.3s, 1.4 moves/s
[45/800] Game 34: 1-0, 205 positions, 144.5s, 1.4 moves/s
[46/800] Game 58: 1/2-1/2, 43 positions, 33.0s, 1.3 moves/s
[47/800] Game 49: 0-1, 142 positions, 104.6s, 1.4 moves/s
[48/800] Game 45: 1/2-1/2, 192 positions, 124.7s, 1.5 moves/s
[49/800] Game 47: 0-1, 172 positions, 124.4s, 1.4 moves/s
[50/800] Game 31: 1-0, 247 positions, 177.0s, 1.4 moves/s
[51/800] Game 51: 1/2-1/2, 166 positions, 118.4s, 1.4 moves/s
[52/800] Game 55: 0-1, 142 positions, 98.3s, 1.4 moves/s
[53/800] Game 53: 0-1, 134 positions, 110.8s, 1.2 moves/s
[54/800] Game 62: 1/2-1/2, 103 positions, 72.7s, 1.4 moves/s
[55/800] Game 65: 0-1, 80 positions, 65.0s, 1.2 moves/s
[56/800] Game 54: 1-0, 153 positions, 117.6s, 1.3 moves/s
[57/800] Game 60: 1/2-1/2, 110 positions, 84.9s, 1.3 moves/s
[58/800] Game 57: 1-0, 123 positions, 93.0s, 1.3 moves/s
[59/800] Game 52: 1-0, 197 positions, 133.6s, 1.5 moves/s
[60/800] Game 59: 0-1, 136 positions, 100.3s, 1.4 moves/s
[61/800] Game 61: 0-1, 122 positions, 98.8s, 1.2 moves/s
[62/800] Game 64: 0-1, 116 positions, 95.6s, 1.2 moves/s
[63/800] Game 50: 1-0, 219 positions, 172.3s, 1.3 moves/s
[64/800] Game 76: 1/2-1/2, 52 positions, 43.3s, 1.2 moves/s
[65/800] Game 70: 1-0, 123 positions, 84.4s, 1.5 moves/s
[66/800] Game 66: 1-0, 121 positions, 94.3s, 1.3 moves/s
[67/800] Game 73: 1/2-1/2, 103 positions, 72.4s, 1.4 moves/s
[68/800] Game 67: 1-0, 129 positions, 99.5s, 1.3 moves/s
[69/800] Game 68: 1/2-1/2, 170 positions, 114.1s, 1.5 moves/s
[70/800] Game 56: 1/2-1/2, 246 positions, 174.2s, 1.4 moves/s
[71/800] Game 63: 1-0, 205 positions, 147.0s, 1.4 moves/s
[72/800] Game 87: 1-0, 63 positions, 48.7s, 1.3 moves/s
[73/800] Game 77: 1-0, 119 positions, 88.8s, 1.3 moves/s
[74/800] Game 75: 1-0, 127 positions, 94.7s, 1.3 moves/s
[75/800] Game 72: 0-1, 168 positions, 123.5s, 1.4 moves/s
[76/800] Game 81: 1/2-1/2, 105 positions, 81.5s, 1.3 moves/s
[77/800] Game 74: 0-1, 162 positions, 120.0s, 1.4 moves/s
[78/800] Game 91: 1-0, 83 positions, 62.8s, 1.3 moves/s
[79/800] Game 85: 0-1, 102 positions, 77.7s, 1.3 moves/s
[80/800] Game 71: 1/2-1/2, 215 positions, 144.9s, 1.5 moves/s
[81/800] Game 82: 1/2-1/2, 145 positions, 97.4s, 1.5 moves/s
[82/800] Game 86: 1/2-1/2, 133 positions, 86.3s, 1.5 moves/s
[83/800] Game 79: 1-0, 151 positions, 113.0s, 1.3 moves/s
[84/800] Game 88: 0-1, 116 positions, 85.6s, 1.4 moves/s
[85/800] Game 84: 1-0, 131 positions, 98.5s, 1.3 moves/s
[86/800] Game 89: 1-0, 107 positions, 86.1s, 1.2 moves/s
[87/800] Game 69: 1/2-1/2, 260 positions, 175.9s, 1.5 moves/s
[88/800] Game 78: 1/2-1/2, 177 positions, 132.2s, 1.3 moves/s
[89/800] Game 92: 1/2-1/2, 120 positions, 92.5s, 1.3 moves/s
[90/800] Game 80: 1-0, 185 positions, 138.9s, 1.3 moves/s
[91/800] Game 83: 1/2-1/2, 188 positions, 134.4s, 1.4 moves/s
[92/800] Game 93: 1-0, 105 positions, 91.9s, 1.1 moves/s
[93/800] Game 98: 1/2-1/2, 105 positions, 82.0s, 1.3 moves/s
[94/800] Game 97: 1-0, 109 positions, 83.4s, 1.3 moves/s
[95/800] Game 100: 1/2-1/2, 100 positions, 77.9s, 1.3 moves/s
[96/800] Game 96: 1-0, 127 positions, 88.3s, 1.4 moves/s
[97/800] Game 103: 1/2-1/2, 97 positions, 68.5s, 1.4 moves/s
[98/800] Game 90: 1/2-1/2, 192 positions, 134.2s, 1.4 moves/s
[99/800] Game 94: 0-1, 134 positions, 98.3s, 1.4 moves/s
[100/800] Game 108: 0-1, 104 positions, 77.4s, 1.3 moves/s
[101/800] Game 102: 0-1, 126 positions, 99.0s, 1.3 moves/s
[102/800] Game 99: 0-1, 148 positions, 114.6s, 1.3 moves/s
[103/800] Game 101: 0-1, 154 positions, 106.7s, 1.4 moves/s
[104/800] Game 104: 1-0, 159 positions, 104.9s, 1.5 moves/s
[105/800] Game 121: 1-0, 51 positions, 45.1s, 1.1 moves/s
[106/800] Game 110: 0-1, 132 positions, 94.1s, 1.4 moves/s
[107/800] Game 105: 1-0, 149 positions, 111.4s, 1.3 moves/s
[108/800] Game 115: 1/2-1/2, 94 positions, 69.5s, 1.4 moves/s
[109/800] Game 106: 0-1, 128 positions, 106.0s, 1.2 moves/s
[110/800] Game 111: 1-0, 135 positions, 100.1s, 1.3 moves/s
[111/800] Game 112: 0-1, 144 positions, 100.0s, 1.4 moves/s
[112/800] Game 95: 1-0, 207 positions, 160.3s, 1.3 moves/s
[113/800] Game 107: 0-1, 166 positions, 120.1s, 1.4 moves/s
[114/800] Game 113: 1/2-1/2, 158 positions, 106.3s, 1.5 moves/s
[115/800] Game 117: 0-1, 116 positions, 80.4s, 1.4 moves/s
[116/800] Game 109: 1/2-1/2, 175 positions, 128.2s, 1.4 moves/s
[117/800] Game 114: 1-0, 143 positions, 118.3s, 1.2 moves/s
[118/800] Game 127: 0-1, 90 positions, 68.0s, 1.3 moves/s
[119/800] Game 120: 1-0, 159 positions, 108.3s, 1.5 moves/s
[120/800] Game 118: 1/2-1/2, 160 positions, 114.1s, 1.4 moves/s
[121/800] Game 122: 1/2-1/2, 150 positions, 116.5s, 1.3 moves/s
[122/800] Game 123: 0-1, 168 positions, 119.3s, 1.4 moves/s
[123/800] Game 124: 0-1, 114 positions, 97.0s, 1.2 moves/s
[124/800] Game 134: 1/2-1/2, 100 positions, 67.7s, 1.5 moves/s
[125/800] Game 138: 1/2-1/2, 75 positions, 55.1s, 1.4 moves/s
[126/800] Game 125: 0-1, 146 positions, 101.1s, 1.4 moves/s
[127/800] Game 130: 1/2-1/2, 120 positions, 85.6s, 1.4 moves/s
[128/800] Game 137: 0-1, 74 positions, 65.7s, 1.1 moves/s
[129/800] Game 119: 1/2-1/2, 178 positions, 139.7s, 1.3 moves/s
[130/800] Game 116: 1/2-1/2, 219 positions, 156.2s, 1.4 moves/s
[131/800] Game 126: 1-0, 161 positions, 113.2s, 1.4 moves/s
[132/800] Game 144: 1/2-1/2, 55 positions, 33.2s, 1.7 moves/s
[133/800] Game 136: 1-0, 97 positions, 85.3s, 1.1 moves/s
[134/800] Game 129: 1-0, 149 positions, 114.5s, 1.3 moves/s
[135/800] Game 131: 1-0, 139 positions, 112.6s, 1.2 moves/s
[136/800] Game 133: 0-1, 146 positions, 111.6s, 1.3 moves/s
[137/800] Game 128: 0-1, 184 positions, 136.3s, 1.3 moves/s
[138/800] Game 132: 0-1, 178 positions, 128.1s, 1.4 moves/s
[139/800] Game 135: 1-0, 151 positions, 121.0s, 1.2 moves/s
[140/800] Game 142: 1/2-1/2, 124 positions, 85.0s, 1.5 moves/s
[141/800] Game 145: 1/2-1/2, 100 positions, 74.7s, 1.3 moves/s
[142/800] Game 155: 1-0, 71 positions, 53.5s, 1.3 moves/s
[143/800] Game 139: 0-1, 156 positions, 122.1s, 1.3 moves/s
[144/800] Game 143: 1/2-1/2, 140 positions, 93.0s, 1.5 moves/s
[145/800] Game 146: 0-1, 98 positions, 79.2s, 1.2 moves/s
[146/800] Game 147: 1/2-1/2, 102 positions, 79.2s, 1.3 moves/s
[147/800] Game 149: 1/2-1/2, 87 positions, 73.3s, 1.2 moves/s
[148/800] Game 141: 1-0, 157 positions, 117.2s, 1.3 moves/s
[149/800] Game 152: 1-0, 101 positions, 76.5s, 1.3 moves/s
[150/800] Game 157: 0-1, 90 positions, 60.8s, 1.5 moves/s
[151/800] Game 148: 0-1, 142 positions, 100.7s, 1.4 moves/s
[152/800] Game 163: 1/2-1/2, 44 positions, 43.1s, 1.0 moves/s
[153/800] Game 151: 1-0, 119 positions, 98.2s, 1.2 moves/s
[154/800] Game 154: 0-1, 124 positions, 97.7s, 1.3 moves/s
[155/800] Game 140: 1/2-1/2, 225 positions, 161.9s, 1.4 moves/s
[156/800] Game 158: 0-1, 114 positions, 89.2s, 1.3 moves/s
[157/800] Game 159: 0-1, 106 positions, 88.3s, 1.2 moves/s
[158/800] Game 150: 1-0, 167 positions, 121.0s, 1.4 moves/s
[159/800] Game 153: 1-0, 169 positions, 123.4s, 1.4 moves/s
[160/800] Game 164: 0-1, 112 positions, 88.0s, 1.3 moves/s
[161/800] Game 183: 0-1, 28 positions, 20.6s, 1.4 moves/s
[162/800] Game 168: 1-0, 105 positions, 86.2s, 1.2 moves/s
[163/800] Game 167: 1/2-1/2, 113 positions, 89.2s, 1.3 moves/s
[164/800] Game 162: 0-1, 152 positions, 116.5s, 1.3 moves/s
[165/800] Game 161: 1-0, 157 positions, 119.6s, 1.3 moves/s
[166/800] Game 177: 1/2-1/2, 94 positions, 66.6s, 1.4 moves/s
[167/800] Game 175: 1-0, 95 positions, 75.5s, 1.3 moves/s
[168/800] Game 171: 1-0, 125 positions, 104.1s, 1.2 moves/s
[169/800] Game 178: 1/2-1/2, 95 positions, 70.3s, 1.4 moves/s
[170/800] Game 169: 1-0, 135 positions, 108.2s, 1.2 moves/s
[171/800] Game 165: 0-1, 174 positions, 122.3s, 1.4 moves/s
[172/800] Game 173: 1/2-1/2, 163 positions, 105.9s, 1.5 moves/s
[173/800] Game 179: 1/2-1/2, 106 positions, 80.8s, 1.3 moves/s
[174/800] Game 180: 0-1, 102 positions, 76.6s, 1.3 moves/s
[175/800] Game 156: 1/2-1/2, 259 positions, 182.6s, 1.4 moves/s
[176/800] Game 181: 1/2-1/2, 116 positions, 80.7s, 1.4 moves/s
[177/800] Game 160: 1-0, 231 positions, 167.4s, 1.4 moves/s
[178/800] Game 176: 1/2-1/2, 150 positions, 106.2s, 1.4 moves/s
[179/800] Game 174: 1-0, 171 positions, 123.8s, 1.4 moves/s
[180/800] Game 185: 1/2-1/2, 84 positions, 63.0s, 1.3 moves/s
[181/800] Game 172: 1-0, 183 positions, 134.7s, 1.4 moves/s
[182/800] Game 182: 0-1, 128 positions, 94.8s, 1.4 moves/s
[183/800] Game 187: 1/2-1/2, 81 positions, 67.2s, 1.2 moves/s
[184/800] Game 184: 0-1, 118 positions, 96.8s, 1.2 moves/s
[185/800] Game 194: 1/2-1/2, 110 positions, 88.7s, 1.2 moves/s
[186/800] Game 192: 0-1, 122 positions, 102.0s, 1.2 moves/s
[187/800] Game 190: 0-1, 148 positions, 116.2s, 1.3 moves/s
[188/800] Game 166: *, 300 positions, 218.5s, 1.4 moves/s
[189/800] Game 186: 1-0, 173 positions, 129.8s, 1.3 moves/s
[190/800] Game 191: 0-1, 160 positions, 121.1s, 1.3 moves/s
[191/800] Game 202: 1-0, 111 positions, 89.3s, 1.2 moves/s
[192/800] Game 196: 0-1, 138 positions, 105.9s, 1.3 moves/s
[193/800] Game 207: 1/2-1/2, 115 positions, 68.4s, 1.7 moves/s
[194/800] Game 200: 1-0, 117 positions, 97.2s, 1.2 moves/s
[195/800] Game 205: 0-1, 106 positions, 89.3s, 1.2 moves/s
[196/800] Game 170: *, 300 positions, 233.0s, 1.3 moves/s
[197/800] Game 188: 0-1, 186 positions, 142.2s, 1.3 moves/s
[198/800] Game 197: 0-1, 154 positions, 116.7s, 1.3 moves/s
[199/800] Game 193: 1/2-1/2, 212 positions, 130.6s, 1.6 moves/s
[200/800] Game 204: 1-0, 133 positions, 98.2s, 1.4 moves/s
[201/800] Game 208: 1-0, 91 positions, 67.9s, 1.3 moves/s
[202/800] Game 201: 0-1, 138 positions, 111.2s, 1.2 moves/s
[203/800] Game 206: 1/2-1/2, 133 positions, 99.6s, 1.3 moves/s
[204/800] Game 195: 1/2-1/2, 191 positions, 138.1s, 1.4 moves/s
[205/800] Game 189: 0-1, 210 positions, 158.6s, 1.3 moves/s
[206/800] Game 199: 1-0, 169 positions, 137.8s, 1.2 moves/s
[207/800] Game 203: 1/2-1/2, 186 positions, 129.3s, 1.4 moves/s
[208/800] Game 209: 0-1, 100 positions, 77.7s, 1.3 moves/s
[209/800] Game 198: 0-1, 220 positions, 176.2s, 1.2 moves/s
[210/800] Game 225: 1-0, 87 positions, 62.3s, 1.4 moves/s
[211/800] Game 213: 0-1, 128 positions, 89.7s, 1.4 moves/s
[212/800] Game 210: 0-1, 122 positions, 96.9s, 1.3 moves/s
[213/800] Game 215: 1-0, 113 positions, 85.6s, 1.3 moves/s
[214/800] Game 228: 1/2-1/2, 74 positions, 60.5s, 1.2 moves/s
[215/800] Game 212: 1/2-1/2, 155 positions, 100.3s, 1.5 moves/s
[216/800] Game 216: 1/2-1/2, 137 positions, 97.8s, 1.4 moves/s
[217/800] Game 211: 0-1, 128 positions, 106.1s, 1.2 moves/s
[218/800] Game 221: 1-0, 121 positions, 84.1s, 1.4 moves/s
[219/800] Game 219: 0-1, 114 positions, 89.4s, 1.3 moves/s
[220/800] Game 218: 1/2-1/2, 152 positions, 102.0s, 1.5 moves/s
[221/800] Game 217: 1/2-1/2, 174 positions, 116.2s, 1.5 moves/s
[222/800] Game 222: 1-0, 141 positions, 102.4s, 1.4 moves/s
[223/800] Game 231: 1/2-1/2, 124 positions, 75.4s, 1.6 moves/s
[224/800] Game 236: 1/2-1/2, 56 positions, 39.3s, 1.4 moves/s
[225/800] Game 235: 1/2-1/2, 56 positions, 40.7s, 1.4 moves/s
[226/800] Game 214: 1-0, 175 positions, 130.0s, 1.3 moves/s
[227/800] Game 220: 1/2-1/2, 170 positions, 121.8s, 1.4 moves/s
[228/800] Game 227: 1/2-1/2, 150 positions, 112.4s, 1.3 moves/s
[229/800] Game 223: 1-0, 161 positions, 123.1s, 1.3 moves/s
[230/800] Game 230: 1-0, 141 positions, 101.1s, 1.4 moves/s
[231/800] Game 234: 1-0, 77 positions, 65.9s, 1.2 moves/s
[232/800] Game 226: 1-0, 167 positions, 130.1s, 1.3 moves/s
[233/800] Game 237: 1/2-1/2, 118 positions, 73.3s, 1.6 moves/s
[234/800] Game 245: 1/2-1/2, 50 positions, 41.2s, 1.2 moves/s
[235/800] Game 224: 1/2-1/2, 214 positions, 150.3s, 1.4 moves/s
[236/800] Game 241: 1-0, 95 positions, 76.9s, 1.2 moves/s
[237/800] Game 243: 1-0, 105 positions, 80.8s, 1.3 moves/s
[238/800] Game 247: 1-0, 105 positions, 68.3s, 1.5 moves/s
[239/800] Game 232: 0-1, 168 positions, 136.2s, 1.2 moves/s
[240/800] Game 246: 1/2-1/2, 100 positions, 75.1s, 1.3 moves/s
[241/800] Game 257: 1-0, 57 positions, 44.2s, 1.3 moves/s
[242/800] Game 249: 1/2-1/2, 110 positions, 82.4s, 1.3 moves/s
[243/800] Game 229: 1/2-1/2, 267 positions, 184.0s, 1.5 moves/s
[244/800] Game 256: 1/2-1/2, 88 positions, 66.2s, 1.3 moves/s
[245/800] Game 238: 0-1, 192 positions, 127.1s, 1.5 moves/s
[246/800] Game 248: 0-1, 136 positions, 95.6s, 1.4 moves/s
[247/800] Game 233: 1-0, 183 positions, 143.4s, 1.3 moves/s
[248/800] Game 242: 1/2-1/2, 169 positions, 125.1s, 1.4 moves/s
[249/800] Game 244: 1-0, 171 positions, 124.6s, 1.4 moves/s
[250/800] Game 239: 1/2-1/2, 224 positions, 151.8s, 1.5 moves/s
[251/800] Game 261: 1/2-1/2, 91 positions, 64.2s, 1.4 moves/s
[252/800] Game 255: 1/2-1/2, 121 positions, 104.0s, 1.2 moves/s
[253/800] Game 250: 0-1, 168 positions, 125.3s, 1.3 moves/s
[254/800] Game 253: 0-1, 140 positions, 113.6s, 1.2 moves/s
[255/800] Game 252: 1-0, 159 positions, 121.0s, 1.3 moves/s
[256/800] Game 254: 1/2-1/2, 151 positions, 118.1s, 1.3 moves/s
[257/800] Game 260: 1-0, 111 positions, 87.2s, 1.3 moves/s
[258/800] Game 263: 0-1, 84 positions, 72.0s, 1.2 moves/s
[259/800] Game 258: 1-0, 153 positions, 110.8s, 1.4 moves/s
[260/800] Game 240: 1-0, 233 positions, 173.8s, 1.3 moves/s
[261/800] Game 259: 0-1, 130 positions, 101.3s, 1.3 moves/s
[262/800] Game 266: 1-0, 91 positions, 70.5s, 1.3 moves/s
[263/800] Game 262: 0-1, 122 positions, 95.6s, 1.3 moves/s
[264/800] Game 264: 0-1, 142 positions, 101.6s, 1.4 moves/s
[265/800] Game 273: 1-0, 91 positions, 65.5s, 1.4 moves/s
[266/800] Game 270: 1/2-1/2, 102 positions, 79.5s, 1.3 moves/s
[267/800] Game 268: 0-1, 128 positions, 89.6s, 1.4 moves/s
[268/800] Game 267: 1-0, 119 positions, 90.6s, 1.3 moves/s
[269/800] Game 285: 1/2-1/2, 48 positions, 39.8s, 1.2 moves/s
[270/800] Game 271: 1/2-1/2, 120 positions, 91.5s, 1.3 moves/s
[271/800] Game 272: 0-1, 106 positions, 90.9s, 1.2 moves/s
[272/800] Game 275: 1-0, 87 positions, 72.7s, 1.2 moves/s
[273/800] Game 265: 1-0, 173 positions, 121.0s, 1.4 moves/s
[274/800] Game 279: 1/2-1/2, 103 positions, 68.8s, 1.5 moves/s
[275/800] Game 251: 1/2-1/2, 268 positions, 193.0s, 1.4 moves/s
[276/800] Game 274: 1/2-1/2, 129 positions, 104.3s, 1.2 moves/s
[277/800] Game 281: 1-0, 129 positions, 94.5s, 1.4 moves/s
[278/800] Game 277: 0-1, 130 positions, 103.8s, 1.3 moves/s
[279/800] Game 276: 0-1, 150 positions, 114.8s, 1.3 moves/s
[280/800] Game 269: 1-0, 195 positions, 149.4s, 1.3 moves/s
[281/800] Game 284: 1/2-1/2, 120 positions, 97.4s, 1.2 moves/s
[282/800] Game 283: 0-1, 138 positions, 107.4s, 1.3 moves/s
[283/800] Game 278: 1/2-1/2, 185 positions, 123.2s, 1.5 moves/s
[284/800] Game 280: 0-1, 164 positions, 117.8s, 1.4 moves/s
[285/800] Game 289: 1-0, 109 positions, 83.8s, 1.3 moves/s
[286/800] Game 291: 1-0, 105 positions, 80.1s, 1.3 moves/s
[287/800] Game 294: 1-0, 105 positions, 74.0s, 1.4 moves/s
[288/800] Game 287: 0-1, 148 positions, 115.7s, 1.3 moves/s
[289/800] Game 288: 0-1, 134 positions, 104.6s, 1.3 moves/s
[290/800] Game 297: 1/2-1/2, 112 positions, 80.4s, 1.4 moves/s
[291/800] Game 295: 0-1, 122 positions, 90.8s, 1.3 moves/s
[292/800] Game 292: 0-1, 150 positions, 114.1s, 1.3 moves/s
[293/800] Game 299: 0-1, 122 positions, 96.6s, 1.3 moves/s
[294/800] Game 282: 1-0, 219 positions, 164.1s, 1.3 moves/s
[295/800] Game 298: 0-1, 158 positions, 108.9s, 1.5 moves/s
[296/800] Game 293: 0-1, 160 positions, 124.7s, 1.3 moves/s
[297/800] Game 296: 1/2-1/2, 168 positions, 124.5s, 1.3 moves/s
[298/800] Game 302: 1-0, 113 positions, 87.8s, 1.3 moves/s
[299/800] Game 290: 1-0, 199 positions, 148.4s, 1.3 moves/s
[300/800] Game 286: 1/2-1/2, 210 positions, 171.6s, 1.2 moves/s
[301/800] Game 307: 0-1, 96 positions, 77.9s, 1.2 moves/s
[302/800] Game 303: 0-1, 114 positions, 92.9s, 1.2 moves/s
[303/800] Game 301: 0-1, 140 positions, 107.4s, 1.3 moves/s
[304/800] Game 311: 1/2-1/2, 113 positions, 88.7s, 1.3 moves/s
[305/800] Game 306: 0-1, 138 positions, 101.9s, 1.4 moves/s
[306/800] Game 305: 1/2-1/2, 169 positions, 114.8s, 1.5 moves/s
[307/800] Game 300: 1-0, 183 positions, 135.7s, 1.3 moves/s
[308/800] Game 308: 1-0, 133 positions, 108.6s, 1.2 moves/s
[309/800] Game 304: 0-1, 162 positions, 119.4s, 1.4 moves/s
[310/800] Game 315: 1-0, 107 positions, 83.6s, 1.3 moves/s
[311/800] Game 309: 0-1, 148 positions, 112.2s, 1.3 moves/s
[312/800] Game 310: 1-0, 149 positions, 110.7s, 1.3 moves/s
[313/800] Game 314: 0-1, 142 positions, 99.9s, 1.4 moves/s
[314/800] Game 312: 1/2-1/2, 173 positions, 114.2s, 1.5 moves/s
[315/800] Game 317: 0-1, 132 positions, 88.4s, 1.5 moves/s
[316/800] Game 322: 1-0, 93 positions, 70.4s, 1.3 moves/s
[317/800] Game 319: 1-0, 113 positions, 86.3s, 1.3 moves/s
[318/800] Game 320: 1-0, 107 positions, 91.0s, 1.2 moves/s
[319/800] Game 318: 1/2-1/2, 146 positions, 102.3s, 1.4 moves/s
[320/800] Game 323: 1-0, 109 positions, 82.5s, 1.3 moves/s
[321/800] Game 316: 0-1, 160 positions, 116.9s, 1.4 moves/s
[322/800] Game 313: 1/2-1/2, 204 positions, 141.9s, 1.4 moves/s
[323/800] Game 331: 0-1, 74 positions, 59.4s, 1.2 moves/s
[324/800] Game 324: 1-0, 121 positions, 97.9s, 1.2 moves/s
[325/800] Game 326: 1/2-1/2, 114 positions, 95.8s, 1.2 moves/s
[326/800] Game 328: 1/2-1/2, 134 positions, 88.4s, 1.5 moves/s
[327/800] Game 334: 1-0, 105 positions, 77.4s, 1.4 moves/s
[328/800] Game 321: 1-0, 157 positions, 124.9s, 1.3 moves/s
[329/800] Game 335: 1/2-1/2, 90 positions, 75.3s, 1.2 moves/s
[330/800] Game 333: 1-0, 107 positions, 83.0s, 1.3 moves/s
[331/800] Game 325: 0-1, 156 positions, 121.5s, 1.3 moves/s
[332/800] Game 336: 1/2-1/2, 120 positions, 83.0s, 1.4 moves/s
[333/800] Game 332: 0-1, 116 positions, 95.0s, 1.2 moves/s
[334/800] Game 329: 1-0, 159 positions, 114.5s, 1.4 moves/s
[335/800] Game 330: 1-0, 159 positions, 118.5s, 1.3 moves/s
[336/800] Game 340: 1/2-1/2, 131 positions, 92.8s, 1.4 moves/s
[337/800] Game 348: 0-1, 80 positions, 65.0s, 1.2 moves/s
[338/800] Game 344: 0-1, 100 positions, 82.6s, 1.2 moves/s
[339/800] Game 327: 1-0, 181 positions, 150.0s, 1.2 moves/s
[340/800] Game 341: 0-1, 118 positions, 97.2s, 1.2 moves/s
[341/800] Game 339: 1-0, 137 positions, 105.7s, 1.3 moves/s
[342/800] Game 337: 1-0, 169 positions, 124.8s, 1.4 moves/s
[343/800] Game 357: 0-1, 66 positions, 49.8s, 1.3 moves/s
[344/800] Game 343: 1/2-1/2, 132 positions, 111.2s, 1.2 moves/s
[345/800] Game 342: 1-0, 181 positions, 121.3s, 1.5 moves/s
[346/800] Game 347: 0-1, 148 positions, 112.3s, 1.3 moves/s
[347/800] Game 349: 1/2-1/2, 116 positions, 101.1s, 1.1 moves/s
[348/800] Game 355: 0-1, 92 positions, 80.0s, 1.1 moves/s
[349/800] Game 346: 1/2-1/2, 166 positions, 115.9s, 1.4 moves/s
[350/800] Game 353: 1-0, 129 positions, 93.2s, 1.4 moves/s
[351/800] Game 345: 0-1, 166 positions, 125.6s, 1.3 moves/s
[352/800] Game 350: 0-1, 128 positions, 105.3s, 1.2 moves/s
[353/800] Game 361: 1-0, 91 positions, 62.4s, 1.5 moves/s
[354/800] Game 351: 1-0, 135 positions, 107.1s, 1.3 moves/s
[355/800] Game 363: 1/2-1/2, 82 positions, 67.2s, 1.2 moves/s
[356/800] Game 365: 0-1, 82 positions, 66.4s, 1.2 moves/s
[357/800] Game 354: 1-0, 161 positions, 116.1s, 1.4 moves/s
[358/800] Game 338: 1-0, 239 positions, 174.9s, 1.4 moves/s
[359/800] Game 356: 1-0, 141 positions, 108.9s, 1.3 moves/s
[360/800] Game 352: 1/2-1/2, 174 positions, 125.6s, 1.4 moves/s
[361/800] Game 358: 1-0, 115 positions, 100.8s, 1.1 moves/s
[362/800] Game 372: 1/2-1/2, 52 positions, 38.3s, 1.4 moves/s
[363/800] Game 360: 1/2-1/2, 111 positions, 87.0s, 1.3 moves/s
[364/800] Game 366: 0-1, 86 positions, 69.3s, 1.2 moves/s
[365/800] Game 362: 0-1, 126 positions, 94.5s, 1.3 moves/s
[366/800] Game 359: 1-0, 145 positions, 114.7s, 1.3 moves/s
[367/800] Game 368: 1-0, 99 positions, 78.4s, 1.3 moves/s
[368/800] Game 371: 1-0, 91 positions, 71.0s, 1.3 moves/s
[369/800] Game 386: 1-0, 59 positions, 39.6s, 1.5 moves/s
[370/800] Game 375: 1-0, 93 positions, 73.4s, 1.3 moves/s
[371/800] Game 379: 1-0, 79 positions, 64.4s, 1.2 moves/s
[372/800] Game 385: 0-1, 72 positions, 55.2s, 1.3 moves/s
[373/800] Game 364: 1-0, 179 positions, 131.0s, 1.4 moves/s
[374/800] Game 383: 1-0, 71 positions, 62.4s, 1.1 moves/s
[375/800] Game 374: 1-0, 129 positions, 99.0s, 1.3 moves/s
[376/800] Game 367: 0-1, 184 positions, 129.8s, 1.4 moves/s
[377/800] Game 377: 0-1, 108 positions, 92.2s, 1.2 moves/s
[378/800] Game 380: 1-0, 121 positions, 93.6s, 1.3 moves/s
[379/800] Game 373: 1-0, 155 positions, 123.1s, 1.3 moves/s
[380/800] Game 376: 1-0, 177 positions, 117.9s, 1.5 moves/s
[381/800] Game 396: 1-0, 59 positions, 47.7s, 1.2 moves/s
[382/800] Game 389: 1/2-1/2, 127 positions, 90.6s, 1.4 moves/s
[383/800] Game 382: 1-0, 135 positions, 112.8s, 1.2 moves/s
[384/800] Game 388: 1-0, 149 positions, 105.4s, 1.4 moves/s
[385/800] Game 394: 1-0, 85 positions, 66.3s, 1.3 moves/s
[386/800] Game 381: 0-1, 158 positions, 117.6s, 1.3 moves/s
[387/800] Game 370: 1/2-1/2, 185 positions, 147.5s, 1.3 moves/s
[388/800] Game 378: 1/2-1/2, 184 positions, 132.2s, 1.4 moves/s
[389/800] Game 391: 1-0, 117 positions, 91.0s, 1.3 moves/s
[390/800] Game 392: 0-1, 118 positions, 90.7s, 1.3 moves/s
[391/800] Game 387: 1-0, 163 positions, 124.1s, 1.3 moves/s
[392/800] Game 393: 1-0, 121 positions, 88.8s, 1.4 moves/s
[393/800] Game 390: 1/2-1/2, 150 positions, 107.6s, 1.4 moves/s
[394/800] Game 400: 1/2-1/2, 108 positions, 83.2s, 1.3 moves/s
[395/800] Game 397: 1-0, 131 positions, 97.8s, 1.3 moves/s
[396/800] Game 384: 1-0, 217 positions, 155.6s, 1.4 moves/s
[397/800] Game 395: 1/2-1/2, 156 positions, 108.4s, 1.4 moves/s
[398/800] Game 402: 1/2-1/2, 105 positions, 78.6s, 1.3 moves/s
[399/800] Game 405: 1-0, 91 positions, 66.4s, 1.4 moves/s
[400/800] Game 399: 0-1, 132 positions, 101.5s, 1.3 moves/s
[401/800] Game 369: 1/2-1/2, 292 positions, 216.8s, 1.3 moves/s
[402/800] Game 408: 1-0, 89 positions, 67.9s, 1.3 moves/s
[403/800] Game 398: 1/2-1/2, 184 positions, 121.4s, 1.5 moves/s
